x-waarde,y-waarde,CO2,CH4,NO2,NH3,tot_uitstoot,omgevingsuitstoot,Code,Naam,Straat,Huisnr,Postcd,Plaats,Xwaarde,Ywaarde,Maxuitst,Beruitst,Boete,Controle,Freq,Ctpers,_merge
78,38,146.36,3.34,56.75,0.04,553.61,0.0,,,,,,,,,,,,,,,left_only
78,39,122.47,2.13,33.53,0.02,363.37,0.0,,,,,,,,,,,,,,,left_only
78,40,133.76,2.68,52.37,0.03,492.60999999999996,0.0,,,,,,,,,,,,,,,left_only
78,41,101.12,2.62,52.57,0.04,469.47,0.0,,,,,,,,,,,,,,,left_only
78,42,144.43,3.91,46.81,0.02,496.23,0.0,,,,,,,,,,,,,,,left_only
78,43,118.98,2.24,34.54,0.03,377.68,0.0,,,,,,,,,,,,,,,left_only
78,44,196.62,2.14,39.12,0.03,475.72,0.0,,,,,,,,,,,,,,,left_only
78,45,119.17,2.58,47.78,0.03,452.57000000000005,0.0,,,,,,,,,,,,,,,left_only
78,46,118.33,2.23,39.08,0.02,389.47999999999996,0.0,,,,,,,,,,,,,,,left_only
78,47,117.68,2.99,31.86,0.04,391.73,0.0,,,,,,,,,,,,,,,left_only
78,48,157.06,2.68,39.14,0.03,449.76,0.0,,,,,,,,,,,,,,,left_only
78,49,173.21,3.98,41.28,0.02,499.11,0.0,,,,,,,,,,,,,,,left_only
78,50,134.28,2.12,43.75,0.03,436.03,0.0,,,,,,,,,,,,,,,left_only
78,51,127.43,3.64,36.53,0.04,441.08000000000004,0.0,,,,,,,,,,,,,,,left_only
78,52,132.18,3.63,50.14,0.03,503.63,0.0,,,,,,,,,,,,,,,left_only
78,53,162.14,3.54,58.9,0.03,575.14,0.0,,,,,,,,,,,,,,,left_only
78,54,191.94,2.36,37.63,0.03,469.09000000000003,0.0,,,,,,,,,,,,,,,left_only
78,55,145.3,3.68,58.82,0.04,571.4000000000001,0.0,,,,,,,,,,,,,,,left_only
78,56,163.67,3.27,59.22,0.04,581.52,0.0,,,,,,,,,,,,,,,left_only
78,57,108.61,2.55,56.36,0.02,474.15999999999997,0.0,,,,,,,,,,,,,,,left_only
78,58,144.9,2.6,34.68,0.03,413.3,0.0,,,,,,,,,,,,,,,left_only
78,59,161.56,3.3,36.9,0.03,458.56,0.0,,,,,,,,,,,,,,,left_only
78,60,166.77,2.51,35.61,0.03,437.57000000000005,0.0,,,,,,,,,,,,,,,left_only
78,61,191.88,2.34,58.42,0.04,582.48,0.0,,,,,,,,,,,,,,,left_only
78,62,128.75,2.23,57.72,0.03,503.1,0.0,,,,,,,,,,,,,,,left_only
78,63,174.84,2.24,57.57,0.03,548.69,0.0,,,,,,,,,,,,,,,left_only
78,64,154.11,3.46,32.16,0.03,431.40999999999997,0.0,,,,,,,,,,,,,,,left_only
78,65,119.06,3.27,44.17,0.03,451.66,0.0,,,,,,,,,,,,,,,left_only
78,66,190.93,2.06,30.4,0.03,424.43,0.0,,,,,,,,,,,,,,,left_only
78,67,156.85,2.65,47.2,0.03,489.1,0.0,,,,,,,,,,,,,,,left_only
78,68,189.72,2.75,54.27,0.03,559.82,0.0,,,,,,,,,,,,,,,left_only
78,69,172.25,2.97,46.42,0.04,518.6,0.0,,,,,,,,,,,,,,,left_only
78,70,199.98,2.07,31.22,0.03,437.83,0.0,,,,,,,,,,,,,,,left_only
78,71,186.51,2.61,41.94,0.03,491.46,0.0,,,,,,,,,,,,,,,left_only
78,72,145.7,3.18,55.93,0.03,534.8499999999999,0.0,,,,,,,,,,,,,,,left_only
78,73,189.66,3.15,40.33,0.04,510.05999999999995,0.0,,,,,,,,,,,,,,,left_only
78,74,160.69,2.8,32.19,0.02,411.64,0.0,,,,,,,,,,,,,,,left_only
78,75,197.75,2.51,58.57,0.04,593.35,0.0,,,,,,,,,,,,,,,left_only
78,76,103.5,2.71,45.81,0.02,420.3,0.0,,,,,,,,,,,,,,,left_only
78,77,197.61,2.65,35.97,0.04,483.71000000000004,0.0,,,,,,,,,,,,,,,left_only
78,78,199.82,3.94,41.79,0.02,527.27,0.0,,,,,,,,,,,,,,,left_only
78,79,120.43,2.34,51.24,0.04,475.13,0.0,,,,,,,,,,,,,,,left_only
78,80,180.69,3.03,52.29,0.02,537.89,0.0,,,,,,,,,,,,,,,left_only
78,81,180.17,3.98,34.18,0.03,480.56999999999994,0.0,,,,,,,,,,,,,,,left_only
78,82,118.42,3.96,53.22,0.03,513.52,0.0,,,,,,,,,,,,,,,left_only
78,83,152.71,2.56,57.81,0.04,545.76,0.0,,,,,,,,,,,,,,,left_only
78,84,117.79,3.11,41.45,0.02,422.79,0.0,,,,,,,,,,,,,,,left_only
78,85,149.16,2.23,44.77,0.04,468.76,0.0,,,,,,,,,,,,,,,left_only
78,86,117.18,3.9,37.37,0.04,441.53,0.0,,,,,,,,,,,,,,,left_only
78,87,165.19,2.25,48.18,0.02,482.34000000000003,0.0,,,,,,,,,,,,,,,left_only
78,88,182.73,3.16,30.93,0.04,456.38,0.0,,,,,,,,,,,,,,,left_only
78,89,183.85,3.88,34.1,0.03,481.35,0.0,,,,,,,,,,,,,,,left_only
78,90,193.68,3.42,49.65,0.02,547.4300000000001,0.0,,,,,,,,,,,,,,,left_only
78,91,173.79,2.29,33.88,0.04,440.44,0.0,,,,,,,,,,,,,,,left_only
78,92,144.56,3.22,39.02,0.04,460.16,0.0,,,,,,,,,,,,,,,left_only
78,93,167.23,3.98,41.03,0.02,491.88,0.0,,,,,,,,,,,,,,,left_only
78,94,194.0,2.43,47.4,0.04,531.75,0.0,,,,,,,,,,,,,,,left_only
78,95,170.71,2.89,35.27,0.03,449.31000000000006,0.0,,,,,,,,,,,,,,,left_only
78,96,108.61,3.89,33.28,0.04,412.26,0.0,,,,,,,,,,,,,,,left_only
78,97,109.41,2.23,51.89,0.02,444.61,0.0,,,,,,,,,,,,,,,left_only
78,98,133.35,2.71,37.42,0.03,418.20000000000005,0.0,,,,,,,,,,,,,,,left_only
78,99,182.84,3.26,55.23,0.03,570.49,0.0,,,,,,,,,,,,,,,left_only
79,0,188.92,3.55,49.32,0.04,564.27,0.0,,,,,,,,,,,,,,,left_only
79,1,108.16,3.19,53.31,0.03,484.46000000000004,0.0,,,,,,,,,,,,,,,left_only
79,2,184.84,2.48,41.86,0.03,486.14,0.0,,,,,,,,,,,,,,,left_only
79,3,106.81,2.59,44.62,0.04,434.65999999999997,0.0,,,,,,,,,,,,,,,left_only
79,4,102.86,3.92,57.96,0.03,520.6600000000001,0.0,,,,,,,,,,,,,,,left_only
79,5,174.06,3.92,54.21,0.04,583.11,0.0,,,,,,,,,,,,,,,left_only
79,6,145.09,2.69,30.43,0.03,394.49,0.0,,,,,,,,,,,,,,,left_only
79,7,166.71,2.39,50.79,0.03,510.40999999999997,0.0,,,,,,,,,,,,,,,left_only
79,8,174.44,3.36,57.43,0.02,565.5899999999999,0.0,,,,,,,,,,,,,,,left_only
79,9,144.67,3.25,58.61,0.03,548.97,0.0,,,,,,,,,,,,,,,left_only
79,10,125.4,3.13,35.02,0.03,408.75,0.0,,,,,,,,,,,,,,,left_only
79,11,191.85,2.32,32.33,0.03,441.5,0.0,,,,,,,,,,,,,,,left_only
79,12,195.61,3.12,50.49,0.04,566.0600000000001,0.0,,,,,,,,,,,,,,,left_only
79,13,135.01,3.82,33.09,0.02,415.96000000000004,0.0,,,,,,,,,,,,,,,left_only
79,14,155.25,2.26,51.06,0.03,497.05,0.0,,,,,,,,,,,,,,,left_only
79,15,157.98,3.65,54.24,0.03,550.43,0.0,,,,,,,,,,,,,,,left_only
79,16,108.16,2.46,47.95,0.03,439.40999999999997,0.0,,,,,,,,,,,,,,,left_only
79,17,107.65,2.85,38.53,0.04,411.55,0.0,,,,,,,,,,,,,,,left_only
79,18,709.07,18.47,214.74,0.16,2404.5200000000004,601.1300000000001,,,,,,,,,,,,,,,left_only
79,19,1788.84,22.66,302.04,0.27,4135.54,2067.77,,,,,,,,,,,,,,,left_only
79,20,1788.84,22.66,302.04,0.27,4135.54,2067.77,,,,,,,,,,,,,,,left_only
79,21,1788.84,22.66,302.04,0.27,4135.54,2067.77,,,,,,,,,,,,,,,left_only
79,22,709.07,18.47,214.74,0.16,2404.5200000000004,601.1300000000001,,,,,,,,,,,,,,,left_only
79,23,146.71,3.19,32.79,0.04,430.40999999999997,0.0,,,,,,,,,,,,,,,left_only
79,24,106.95,3.93,47.09,0.03,470.65,0.0,,,,,,,,,,,,,,,left_only
79,25,137.4,3.9,38.56,0.04,467.70000000000005,0.0,,,,,,,,,,,,,,,left_only
79,26,136.29,2.35,53.76,0.04,503.84000000000003,0.0,,,,,,,,,,,,,,,left_only
79,27,193.53,2.81,51.34,0.03,550.48,0.0,,,,,,,,,,,,,,,left_only
79,28,188.45,3.75,32.67,0.04,485.55,0.0,,,,,,,,,,,,,,,left_only
79,29,131.35,2.62,59.11,0.03,522.4,0.0,,,,,,,,,,,,,,,left_only
79,30,146.77,2.72,49.48,0.02,482.16999999999996,0.0,,,,,,,,,,,,,,,left_only
79,31,181.25,2.99,50.5,0.03,538.5,0.0,,,,,,,,,,,,,,,left_only
79,32,191.18,2.13,48.5,0.03,516.9300000000001,0.0,,,,,,,,,,,,,,,left_only
79,33,114.3,2.14,33.38,0.03,364.70000000000005,0.0,,,,,,,,,,,,,,,left_only
79,34,136.09,2.0,49.67,0.04,474.44000000000005,0.0,,,,,,,,,,,,,,,left_only
79,35,197.94,2.46,56.44,0.04,581.64,0.0,,,,,,,,,,,,,,,left_only
79,36,109.83,3.27,56.98,0.03,506.47999999999996,0.0,,,,,,,,,,,,,,,left_only
79,37,174.25,3.85,33.77,0.02,459.35,0.0,,,,,,,,,,,,,,,left_only
79,38,178.28,2.67,43.95,0.02,484.78,0.0,,,,,,,,,,,,,,,left_only
79,39,120.46,2.73,57.38,0.03,505.61,0.0,,,,,,,,,,,,,,,left_only
79,40,157.68,3.15,57.76,0.03,555.23,0.0,,,,,,,,,,,,,,,left_only
79,41,189.28,3.41,30.88,0.02,448.92999999999995,0.0,,,,,,,,,,,,,,,left_only
79,42,173.46,3.78,41.29,0.03,504.41,0.0,,,,,,,,,,,,,,,left_only
79,43,159.8,3.77,32.48,0.04,456.45,0.0,,,,,,,,,,,,,,,left_only
79,44,189.45,3.63,40.25,0.02,501.45,0.0,,,,,,,,,,,,,,,left_only
79,45,173.61,3.91,58.88,0.02,585.76,0.0,,,,,,,,,,,,,,,left_only
79,46,167.07,2.44,58.17,0.04,558.9200000000001,0.0,,,,,,,,,,,,,,,left_only
79,47,188.78,2.99,33.49,0.03,460.98,0.0,,,,,,,,,,,,,,,left_only
79,48,186.67,3.3,55.62,0.03,577.27,0.0,,,,,,,,,,,,,,,left_only
79,49,123.99,2.47,59.73,0.04,524.39,0.0,,,,,,,,,,,,,,,left_only
79,50,143.54,3.2,57.46,0.04,550.84,0.0,,,,,,,,,,,,,,,left_only
79,51,147.69,2.14,42.31,0.02,432.74,0.0,,,,,,,,,,,,,,,left_only
79,52,159.88,3.41,56.16,0.02,545.93,0.0,,,,,,,,,,,,,,,left_only
79,53,136.12,4.0,43.44,0.02,473.32,0.0,,,,,,,,,,,,,,,left_only
79,54,103.73,2.6,58.04,0.03,488.93,0.0,,,,,,,,,,,,,,,left_only
79,55,158.68,2.96,30.26,0.02,403.98,0.0,,,,,,,,,,,,,,,left_only
79,56,101.65,3.77,54.06,0.03,496.20000000000005,0.0,,,,,,,,,,,,,,,left_only
79,57,175.52,3.53,49.6,0.04,551.77,0.0,,,,,,,,,,,,,,,left_only
79,58,176.28,2.95,55.35,0.03,556.78,0.0,,,,,,,,,,,,,,,left_only
79,59,137.77,2.71,35.17,0.03,411.37,0.0,,,,,,,,,,,,,,,left_only
79,60,149.51,3.6,49.62,0.02,507.61,0.0,,,,,,,,,,,,,,,left_only
79,61,116.75,2.21,43.34,0.04,428.70000000000005,0.0,,,,,,,,,,,,,,,left_only
79,62,175.27,3.56,32.94,0.03,458.96999999999997,0.0,,,,,,,,,,,,,,,left_only
79,63,193.3,2.31,49.51,0.04,538.6,0.0,,,,,,,,,,,,,,,left_only
79,64,120.16,3.83,43.67,0.03,464.26,0.0,,,,,,,,,,,,,,,left_only
79,65,125.31,2.8,56.64,0.04,518.51,0.0,,,,,,,,,,,,,,,left_only
79,66,134.62,3.46,43.07,0.04,476.47,0.0,,,,,,,,,,,,,,,left_only
79,67,167.12,2.84,30.35,0.02,409.87,0.0,,,,,,,,,,,,,,,left_only
79,68,155.82,3.28,44.56,0.02,480.62,0.0,,,,,,,,,,,,,,,left_only
79,69,126.3,2.07,43.84,0.02,417.25,0.0,,,,,,,,,,,,,,,left_only
79,70,156.49,2.76,45.23,0.03,481.64,0.0,,,,,,,,,,,,,,,left_only
79,71,166.37,2.6,53.97,0.03,531.22,0.0,,,,,,,,,,,,,,,left_only
79,72,142.4,3.97,53.4,0.03,538.65,0.0,,,,,,,,,,,,,,,left_only
79,73,151.05,2.68,31.83,0.04,417.2,0.0,,,,,,,,,,,,,,,left_only
79,74,127.59,2.29,50.7,0.03,468.34000000000003,0.0,,,,,,,,,,,,,,,left_only
79,75,124.76,3.9,49.13,0.04,507.90999999999997,0.0,,,,,,,,,,,,,,,left_only
79,76,138.99,2.58,44.01,0.04,463.53999999999996,0.0,,,,,,,,,,,,,,,left_only
79,77,199.69,3.26,54.02,0.02,571.29,0.0,,,,,,,,,,,,,,,left_only
79,78,141.73,3.0,40.88,0.02,441.13,0.0,,,,,,,,,,,,,,,left_only
79,79,148.88,2.9,48.01,0.03,491.42999999999995,0.0,,,,,,,,,,,,,,,left_only
79,80,193.99,2.65,41.8,0.02,489.24,0.0,,,,,,,,,,,,,,,left_only
79,81,103.09,2.92,48.27,0.02,437.44000000000005,0.0,,,,,,,,,,,,,,,left_only
79,82,121.32,3.72,40.88,0.02,438.72,0.0,,,,,,,,,,,,,,,left_only
79,83,103.08,3.45,30.33,0.02,360.97999999999996,0.0,,,,,,,,,,,,,,,left_only
79,84,171.86,2.25,57.49,0.03,545.56,0.0,,,,,,,,,,,,,,,left_only
79,85,185.21,2.82,44.93,0.03,510.36,0.0,,,,,,,,,,,,,,,left_only
79,86,136.91,3.01,39.82,0.03,441.26,0.0,,,,,,,,,,,,,,,left_only
79,87,182.31,3.72,56.24,0.04,596.51,0.0,,,,,,,,,,,,,,,left_only
79,88,144.9,2.77,50.24,0.03,495.35,0.0,,,,,,,,,,,,,,,left_only
79,89,173.4,3.34,53.53,0.04,564.55,0.0,,,,,,,,,,,,,,,left_only
79,90,169.91,2.49,48.58,0.02,495.05999999999995,0.0,,,,,,,,,,,,,,,left_only
79,91,184.8,3.24,42.79,0.02,499.75,0.0,,,,,,,,,,,,,,,left_only
79,92,107.94,2.26,57.5,0.04,491.94,0.0,,,,,,,,,,,,,,,left_only
79,93,107.23,3.24,38.36,0.03,410.03000000000003,0.0,,,,,,,,,,,,,,,left_only
79,94,121.42,2.17,55.59,0.03,483.62000000000006,0.0,,,,,,,,,,,,,,,left_only
79,95,111.62,3.01,36.71,0.02,390.42,0.0,,,,,,,,,,,,,,,left_only
79,96,173.94,3.65,46.44,0.03,527.39,0.0,,,,,,,,,,,,,,,left_only
79,97,192.82,3.64,42.56,0.02,516.62,0.0,,,,,,,,,,,,,,,left_only
79,98,159.63,3.57,58.07,0.03,569.23,0.0,,,,,,,,,,,,,,,left_only
79,99,180.21,3.76,50.9,0.04,568.71,0.0,,,,,,,,,,,,,,,left_only
80,0,120.44,3.35,38.71,0.03,427.74,0.0,,,,,,,,,,,,,,,left_only
80,1,161.17,3.76,56.4,0.03,567.17,0.0,,,,,,,,,,,,,,,left_only
80,2,184.45,2.53,37.69,0.02,456.15,0.0,,,,,,,,,,,,,,,left_only
80,3,138.84,3.04,59.48,0.04,552.24,0.0,,,,,,,,,,,,,,,left_only
80,4,167.29,3.6,33.7,0.03,455.78999999999996,0.0,,,,,,,,,,,,,,,left_only
80,5,130.53,3.07,54.79,0.03,511.23,0.0,,,,,,,,,,,,,,,left_only
80,6,149.28,3.62,32.06,0.04,440.08000000000004,0.0,,,,,,,,,,,,,,,left_only
80,7,154.95,2.29,42.94,0.04,466.9,0.0,,,,,,,,,,,,,,,left_only
80,8,127.18,3.57,38.43,0.03,438.58000000000004,0.0,,,,,,,,,,,,,,,left_only
80,9,141.1,2.59,52.37,0.02,487.69999999999993,0.0,,,,,,,,,,,,,,,left_only
80,10,137.05,2.65,41.06,0.03,438.6,0.0,,,,,,,,,,,,,,,left_only
80,11,119.73,2.52,38.68,0.03,406.13,0.0,,,,,,,,,,,,,,,left_only
80,12,147.86,3.67,39.46,0.04,476.91,0.0,,,,,,,,,,,,,,,left_only
80,13,174.08,2.41,50.61,0.03,517.38,0.0,,,,,,,,,,,,,,,left_only
80,14,151.53,3.1,37.77,0.03,447.88,0.0,,,,,,,,,,,,,,,left_only
80,15,172.38,3.13,43.62,0.02,488.73,0.0,,,,,,,,,,,,,,,left_only
80,16,130.01,3.52,48.55,0.03,490.76,0.0,,,,,,,,,,,,,,,left_only
80,17,116.26,3.54,49.17,0.03,480.61,0.0,,,,,,,,,,,,,,,left_only
80,18,709.07,18.47,214.74,0.16,2404.5200000000004,601.1300000000001,,,,,,,,,,,,,,,left_only
80,19,1788.84,22.66,302.04,0.27,4135.54,2067.77,,,,,,,,,,,,,,,left_only
80,20,3696.3,46.49,790.5,0.48,9291.05,9291.05,0006,TNO,Stieltjesweg,1,2628CK,Delft,80.0,20.0,60000.0,,,n,,,both
80,21,1788.84,22.66,302.04,0.27,4135.54,2067.77,,,,,,,,,,,,,,,left_only
80,22,709.07,18.47,214.74,0.16,2404.5200000000004,601.1300000000001,,,,,,,,,,,,,,,left_only
80,23,100.16,3.01,47.24,0.04,451.61,0.0,,,,,,,,,,,,,,,left_only
80,24,156.52,3.58,31.63,0.03,434.17,0.0,,,,,,,,,,,,,,,left_only
80,25,156.59,3.75,51.11,0.04,545.89,0.0,,,,,,,,,,,,,,,left_only
80,26,139.89,2.9,59.04,0.03,537.5899999999999,0.0,,,,,,,,,,,,,,,left_only
80,27,113.09,3.6,46.69,0.02,456.53999999999996,0.0,,,,,,,,,,,,,,,left_only
80,28,124.6,3.11,49.17,0.03,478.20000000000005,0.0,,,,,,,,,,,,,,,left_only
80,29,102.29,2.25,42.04,0.03,398.74,0.0,,,,,,,,,,,,,,,left_only
80,30,185.5,2.82,41.19,0.04,501.95,0.0,,,,,,,,,,,,,,,left_only
80,31,116.76,3.25,55.37,0.03,504.85999999999996,0.0,,,,,,,,,,,,,,,left_only
80,32,145.23,3.52,40.39,0.03,465.17999999999995,0.0,,,,,,,,,,,,,,,left_only
80,33,161.56,2.07,31.91,0.03,402.86,0.0,,,,,,,,,,,,,,,left_only
80,34,173.61,3.72,36.89,0.03,481.06,0.0,,,,,,,,,,,,,,,left_only
80,35,180.7,3.51,51.88,0.02,547.85,0.0,,,,,,,,,,,,,,,left_only
80,36,166.18,3.26,55.47,0.03,555.03,0.0,,,,,,,,,,,,,,,left_only
80,37,168.7,2.99,45.97,0.02,493.29999999999995,0.0,,,,,,,,,,,,,,,left_only
80,38,183.76,3.49,43.4,0.04,528.01,0.0,,,,,,,,,,,,,,,left_only
80,39,114.11,2.18,40.15,0.04,409.36,0.0,,,,,,,,,,,,,,,left_only
80,40,143.07,2.87,32.86,0.03,409.12,0.0,,,,,,,,,,,,,,,left_only
80,41,130.76,2.13,55.38,0.03,490.91,0.0,,,,,,,,,,,,,,,left_only
80,42,189.25,2.01,34.49,0.03,441.95000000000005,0.0,,,,,,,,,,,,,,,left_only
80,43,138.78,3.41,58.49,0.03,546.48,0.0,,,,,,,,,,,,,,,left_only
80,44,128.66,2.57,33.29,0.02,379.36,0.0,,,,,,,,,,,,,,,left_only
80,45,154.02,3.67,56.61,0.02,548.82,0.0,,,,,,,,,,,,,,,left_only
80,46,107.07,3.48,54.83,0.03,498.21999999999997,0.0,,,,,,,,,,,,,,,left_only
80,47,142.86,3.82,31.81,0.04,437.40999999999997,0.0,,,,,,,,,,,,,,,left_only
80,48,124.56,2.02,43.46,0.02,412.36,0.0,,,,,,,,,,,,,,,left_only
80,49,187.03,3.25,43.31,0.02,504.83,0.0,,,,,,,,,,,,,,,left_only
80,50,135.59,2.66,53.3,0.04,508.59000000000003,0.0,,,,,,,,,,,,,,,left_only
80,51,158.72,3.33,32.65,0.02,425.22,0.0,,,,,,,,,,,,,,,left_only
80,52,124.57,3.65,49.23,0.02,481.96999999999997,0.0,,,,,,,,,,,,,,,left_only
80,53,187.13,2.05,50.37,0.03,520.23,0.0,,,,,,,,,,,,,,,left_only
80,54,106.13,3.67,41.68,0.02,426.28,0.0,,,,,,,,,,,,,,,left_only
80,55,169.98,2.68,54.61,0.04,550.03,0.0,,,,,,,,,,,,,,,left_only
80,56,185.34,3.59,40.34,0.03,506.7900000000001,0.0,,,,,,,,,,,,,,,left_only
80,57,139.55,2.29,57.49,0.03,514.25,0.0,,,,,,,,,,,,,,,left_only
80,58,112.43,2.24,57.81,0.03,487.48,0.0,,,,,,,,,,,,,,,left_only
80,59,142.09,3.01,42.8,0.03,461.34000000000003,0.0,,,,,,,,,,,,,,,left_only
80,60,172.34,2.46,32.35,0.02,415.59000000000003,0.0,,,,,,,,,,,,,,,left_only
80,61,140.05,3.12,41.92,0.03,457.65000000000003,0.0,,,,,,,,,,,,,,,left_only
80,62,195.57,3.12,49.61,0.04,561.62,0.0,,,,,,,,,,,,,,,left_only
80,63,151.39,2.67,55.5,0.02,515.64,0.0,,,,,,,,,,,,,,,left_only
80,64,153.56,3.18,44.37,0.02,474.90999999999997,0.0,,,,,,,,,,,,,,,left_only
80,65,183.47,3.08,32.96,0.02,445.27000000000004,0.0,,,,,,,,,,,,,,,left_only
80,66,174.76,3.0,39.52,0.03,477.36,0.0,,,,,,,,,,,,,,,left_only
80,67,191.84,3.81,51.73,0.03,575.74,0.0,,,,,,,,,,,,,,,left_only
80,68,130.34,3.26,30.57,0.03,394.69,0.0,,,,,,,,,,,,,,,left_only
80,69,121.01,3.27,52.89,0.03,497.21,0.0,,,,,,,,,,,,,,,left_only
80,70,159.54,2.09,40.59,0.04,454.74,0.0,,,,,,,,,,,,,,,left_only
80,71,196.14,2.3,53.34,0.03,550.34,0.0,,,,,,,,,,,,,,,left_only
80,72,169.76,2.88,39.49,0.03,469.21000000000004,0.0,,,,,,,,,,,,,,,left_only
80,73,129.58,3.22,43.66,0.04,468.38,0.0,,,,,,,,,,,,,,,left_only
80,74,173.02,3.05,40.55,0.02,472.02,0.0,,,,,,,,,,,,,,,left_only
80,75,145.64,3.84,50.46,0.03,523.94,0.0,,,,,,,,,,,,,,,left_only
80,76,152.64,2.41,47.39,0.02,469.84,0.0,,,,,,,,,,,,,,,left_only
80,77,140.88,2.15,56.79,0.04,518.5799999999999,0.0,,,,,,,,,,,,,,,left_only
80,78,137.55,3.5,30.87,0.03,409.4,0.0,,,,,,,,,,,,,,,left_only
80,79,110.28,2.76,54.48,0.03,481.67999999999995,0.0,,,,,,,,,,,,,,,left_only
80,80,164.2,3.37,58.99,0.02,563.4,0.0,,,,,,,,,,,,,,,left_only
80,81,102.16,2.15,35.44,0.03,363.11,0.0,,,,,,,,,,,,,,,left_only
80,82,136.63,3.57,39.67,0.02,444.23,0.0,,,,,,,,,,,,,,,left_only
80,83,107.18,3.38,34.27,0.03,393.03000000000003,0.0,,,,,,,,,,,,,,,left_only
80,84,150.57,3.94,47.68,0.03,517.47,0.0,,,,,,,,,,,,,,,left_only
80,85,172.5,2.6,30.24,0.03,418.7,0.0,,,,,,,,,,,,,,,left_only
80,86,110.23,3.42,59.43,0.04,532.88,0.0,,,,,,,,,,,,,,,left_only
80,87,161.36,2.52,56.82,0.03,538.46,0.0,,,,,,,,,,,,,,,left_only
80,88,196.41,2.7,42.5,0.02,496.40999999999997,0.0,,,,,,,,,,,,,,,left_only
80,89,157.71,3.95,43.06,0.03,501.76000000000005,0.0,,,,,,,,,,,,,,,left_only
80,90,158.76,2.1,48.18,0.03,482.15999999999997,0.0,,,,,,,,,,,,,,,left_only
80,91,117.42,2.8,44.05,0.04,447.67,0.0,,,,,,,,,,,,,,,left_only
80,92,117.95,3.85,37.29,0.02,420.65,0.0,,,,,,,,,,,,,,,left_only
80,93,102.51,2.71,45.37,0.03,427.11,0.0,,,,,,,,,,,,,,,left_only
80,94,147.25,3.17,54.55,0.03,529.25,0.0,,,,,,,,,,,,,,,left_only
80,95,110.49,3.14,41.12,0.03,424.59000000000003,0.0,,,,,,,,,,,,,,,left_only
80,96,190.97,2.12,50.12,0.03,524.5699999999999,0.0,,,,,,,,,,,,,,,left_only
80,97,111.55,2.15,58.92,0.03,489.90000000000003,0.0,,,,,,,,,,,,,,,left_only
80,98,126.21,2.54,44.82,0.02,433.80999999999995,0.0,,,,,,,,,,,,,,,left_only
80,99,110.57,3.98,42.57,0.03,452.91999999999996,0.0,,,,,,,,,,,,,,,left_only
81,0,147.22,3.75,33.4,0.03,437.97,0.0,,,,,,,,,,,,,,,left_only
81,1,148.69,2.59,57.54,0.03,531.14,0.0,,,,,,,,,,,,,,,left_only
81,2,128.66,2.42,43.9,0.04,448.65999999999997,0.0,,,,,,,,,,,,,,,left_only
81,3,104.19,2.72,43.95,0.04,431.94,0.0,,,,,,,,,,,,,,,left_only
81,4,174.46,2.56,31.62,0.03,426.56,0.0,,,,,,,,,,,,,,,left_only
81,5,183.11,3.48,34.51,0.03,472.65999999999997,0.0,,,,,,,,,,,,,,,left_only
81,6,168.61,3.78,58.21,0.03,584.1600000000001,0.0,,,,,,,,,,,,,,,left_only
81,7,112.21,2.98,32.85,0.04,390.96,0.0,,,,,,,,,,,,,,,left_only
81,8,189.8,2.44,50.38,0.03,532.7,0.0,,,,,,,,,,,,,,,left_only
81,9,108.46,2.57,44.73,0.03,426.35999999999996,0.0,,,,,,,,,,,,,,,left_only
81,10,132.11,3.19,50.54,0.02,484.56,0.0,,,,,,,,,,,,,,,left_only
81,11,108.19,3.81,51.84,0.03,492.64000000000004,0.0,,,,,,,,,,,,,,,left_only
81,12,161.42,2.99,40.4,0.03,468.16999999999996,0.0,,,,,,,,,,,,,,,left_only
81,13,185.92,3.46,49.96,0.02,542.22,0.0,,,,,,,,,,,,,,,left_only
81,14,133.26,3.3,30.36,0.04,407.56,0.0,,,,,,,,,,,,,,,left_only
81,15,129.37,2.03,45.16,0.03,435.91999999999996,0.0,,,,,,,,,,,,,,,left_only
81,16,128.43,3.04,41.05,0.03,439.68,0.0,,,,,,,,,,,,,,,left_only
81,17,193.08,2.93,55.27,0.04,582.6800000000001,0.0,,,,,,,,,,,,,,,left_only
81,18,709.07,18.47,214.74,0.16,2404.5200000000004,601.1300000000001,,,,,,,,,,,,,,,left_only
81,19,1788.84,22.66,302.04,0.27,4135.54,2067.77,,,,,,,,,,,,,,,left_only
81,20,1788.84,22.66,302.04,0.27,4135.54,2067.77,,,,,,,,,,,,,,,left_only
81,21,1788.84,22.66,302.04,0.27,4135.54,2067.77,,,,,,,,,,,,,,,left_only
81,22,709.07,18.47,214.74,0.16,2404.5200000000004,601.1300000000001,,,,,,,,,,,,,,,left_only
81,23,149.45,3.41,39.16,0.02,450.5,0.0,,,,,,,,,,,,,,,left_only
81,24,122.94,2.57,49.98,0.03,467.09,0.0,,,,,,,,,,,,,,,left_only
81,25,133.03,2.39,49.45,0.03,470.03,0.0,,,,,,,,,,,,,,,left_only
81,26,143.87,3.12,42.04,0.03,462.07,0.0,,,,,,,,,,,,,,,left_only
81,27,116.94,2.44,34.49,0.02,370.39,0.0,,,,,,,,,,,,,,,left_only
81,28,136.79,2.99,34.67,0.03,414.89,0.0,,,,,,,,,,,,,,,left_only
